"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 06, 2016","1,397.50","1,397.50","1,397.50","1,397.50","0.03K","4.99%"
"Sep 05, 2016","1,331.10","1,326.35","1,332.15","1,325.55","-","0.37%"
"Sep 04, 2016","1,326.25","1,328.20","1,328.75","1,326.15","-","-3.31%"
"Sep 02, 2016","1,371.70","1,371.70","1,371.70","1,371.70","0.35K","0.93%"
"Sep 01, 2016","1,359.00","1,359.00","1,359.00","1,359.00","0.20K","0.37%"
"Aug 31, 2016","1,354.00","1,354.00","1,354.00","1,354.00","0.12K","-0.49%"
"Aug 30, 2016","1,360.60","1,360.60","1,360.60","1,360.60","0.02K","-0.72%"
"Aug 29, 2016","1,370.50","1,370.50","1,370.50","1,370.50","0.04K","0.09%"
"Aug 26, 2016","1,369.30","1,369.30","1,369.30","1,369.30","0.14K","-0.06%"
"Aug 25, 2016","1,370.10","1,370.10","1,370.10","1,370.10","0.06K","-0.46%"
"Aug 24, 2016","1,376.50","1,376.50","1,376.50","1,376.50","0.26K","-1.25%"
"Aug 23, 2016","1,393.90","1,393.90","1,393.90","1,393.90","0.55K","0.19%"
"Aug 22, 2016","1,391.30","1,391.30","1,391.30","1,391.30","0.12K","-0.20%"
"Aug 19, 2016","1,394.10","1,394.10","1,394.10","1,394.10","0.20K","-0.79%"
"Aug 18, 2016","1,405.20","1,405.20","1,405.20","1,405.20","0.14K","0.61%"
"Aug 17, 2016","1,396.70","1,396.70","1,396.70","1,396.70","0.14K","-0.60%"
"Aug 16, 2016","1,405.10","1,405.10","1,405.10","1,405.10","0.34K","0.60%"
"Aug 15, 2016","1,396.70","1,396.70","1,396.70","1,396.70","0.06K","0.27%"
"Aug 12, 2016","1,392.90","1,392.90","1,392.90","1,392.90","0.11K","-0.51%"
"Aug 11, 2016","1,400.10","1,400.10","1,400.10","1,400.10","0.67K","-0.11%"
"Aug 10, 2016","1,401.70","1,401.70","1,401.70","1,401.70","0.11K","0.36%"
"Aug 09, 2016","1,396.70","1,396.70","1,396.70","1,396.70","0.62K","0.38%"
"Aug 08, 2016","1,391.40","1,391.40","1,391.40","1,391.40","0.59K","-0.19%"
"Aug 05, 2016","1,394.00","1,394.00","1,394.00","1,394.00","0.01K","-1.41%"
"Aug 04, 2016","1,414.00","1,414.00","1,414.00","1,414.00","0.02K","0.28%"
"Aug 03, 2016","1,410.00","1,414.20","1,414.20","1,414.20","0.00K","-0.39%"
"Aug 02, 2016","1,415.50","1,415.50","1,415.50","1,415.50","0.38K","0.94%"
"Aug 01, 2016","1,402.30","1,402.90","1,403.20","1,402.90","0.02K","0.04%"
"Jul 29, 2016","1,401.80","1,401.80","1,401.80","1,401.80","0.03K","1.22%"
"Jul 28, 2016","1,384.90","1,384.90","1,384.90","1,384.90","56.91K","0.49%"
"Jul 27, 2016","1,378.10","1,378.10","1,378.10","1,378.10","0.00K","0.62%"
"Jul 26, 2016","1,369.60","1,369.60","1,369.60","1,369.60","0.01K","0.10%"
"Jul 25, 2016","1,368.30","1,368.30","1,368.30","1,368.30","0.55K","-0.31%"
"Jul 22, 2016","1,372.50","1,372.50","1,372.50","1,372.50","0.06K","-0.49%"
"Jul 21, 2016","1,379.20","1,379.20","1,379.20","1,379.20","0.32K","0.91%"
"Jul 20, 2016","1,366.70","1,366.70","1,366.70","1,366.70","0.75K","-0.91%"
"Jul 19, 2016","1,379.30","1,379.30","1,379.30","1,379.30","0.44K","0.25%"
"Jul 18, 2016","1,375.90","1,375.90","1,375.90","1,375.90","0.05K","0.14%"
"Jul 15, 2016","1,374.00","1,374.00","1,374.00","1,374.00","0.05K","-0.30%"
"Jul 14, 2016","1,378.20","1,378.20","1,378.20","1,378.20","0.02K","-0.81%"
"Jul 13, 2016","1,389.50","1,389.50","1,389.50","1,389.50","0.01K","0.60%"
"Jul 12, 2016","1,381.20","1,386.10","1,386.10","1,386.10","0.01K","-1.47%"
"Jul 11, 2016","1,401.80","1,407.70","1,407.70","1,407.70","0.13K","-0.05%"
"Jul 08, 2016","1,402.50","1,399.80","1,399.80","1,399.80","0.01K","-0.21%"
"Jul 07, 2016","1,405.50","1,405.50","1,405.50","1,405.50","0.03K","-0.44%"
"Jul 06, 2016","1,411.70","1,408.20","1,409.00","1,406.00","0.05K","0.60%"
"Jul 05, 2016","1,403.30","1,394.50","1,394.50","1,393.80","0.00K","3.79%"
"Jul 04, 2016","1,352.00","1,345.00","1,360.15","1,343.00","-","0.48%"
"Jul 03, 2016","1,345.50","1,344.50","1,347.55","1,338.85","-","-2.73%"
"Jul 01, 2016","1,383.20","1,383.20","1,383.20","1,383.20","0.14K","1.42%"
"Jun 30, 2016","1,363.90","1,363.90","1,363.90","1,363.90","0.00K","-0.47%"
"Jun 29, 2016","1,370.30","1,370.30","1,370.30","1,370.30","0.41K","0.68%"
"Jun 28, 2016","1,361.10","1,361.10","1,361.10","1,361.10","0.02K","-0.48%"
"Jun 27, 2016","1,367.70","1,367.70","1,367.70","1,367.70","0.09K","0.15%"
"Jun 24, 2016","1,365.70","1,363.00","1,363.00","1,363.00","0.00K","4.52%"
"Jun 23, 2016","1,306.60","1,306.60","1,306.60","1,306.60","0.00K","-0.39%"
"Jun 22, 2016","1,311.70","1,311.70","1,311.70","1,311.70","0.05K","-0.19%"
"Jun 21, 2016","1,314.20","1,314.20","1,314.20","1,314.20","0.13K","-1.47%"
"Jun 20, 2016","1,333.80","1,322.40","1,336.20","1,322.40","0.03K","-0.01%"
"Jun 17, 2016","1,333.90","1,326.30","1,326.50","1,326.30","0.00K","-0.20%"
"Jun 16, 2016","1,336.60","1,336.60","1,336.60","1,336.60","0.01K","0.80%"
"Jun 15, 2016","1,326.00","1,326.00","1,326.00","1,326.00","0.16K","0.03%"
"Jun 14, 2016","1,325.60","1,325.60","1,325.60","1,325.60","0.08K","-0.19%"
"Jun 13, 2016","1,328.10","1,328.10","1,328.10","1,328.10","0.33K","0.84%"
"Jun 10, 2016","1,317.00","1,317.00","1,317.00","1,317.00","0.40K","0.25%"
"Jun 09, 2016","1,313.70","1,313.70","1,313.70","1,313.70","0.01K","0.80%"
"Jun 08, 2016","1,303.30","1,303.30","1,303.30","1,303.30","0.41K","1.18%"
"Jun 07, 2016","1,288.10","1,288.10","1,288.10","1,288.10","0.28K","-0.05%"
"Jun 06, 2016","1,288.70","1,288.70","1,288.70","1,288.70","1.14K","0.37%"
"Jun 03, 2016","1,283.90","1,283.90","1,283.90","1,283.90","0.04K","2.37%"
"Jun 02, 2016","1,254.20","1,254.20","1,254.20","1,254.20","1.63K","-0.18%"
"Jun 01, 2016","1,256.50","1,256.50","1,256.50","1,256.50","2.72K","-0.17%"
"May 31, 2016","1,258.60","1,258.60","1,258.60","1,258.60","6.43K","3.83%"
"May 30, 2016","1,212.15","1,208.25","1,213.15","1,201.80","-","-3.56%"
"May 27, 2016","1,256.90","1,256.90","1,256.90","1,256.90","63.74K","-0.48%"
"May 26, 2016","1,262.90","1,262.90","1,262.90","1,262.90","0.00K","-0.30%"
"May 25, 2016","1,266.70","1,266.70","1,266.70","1,266.70","0.01K","-0.42%"
"May 24, 2016","1,272.00","1,272.00","1,272.00","1,272.00","0.02K","-1.72%"
"May 23, 2016","1,294.20","1,294.20","1,294.20","1,294.20","0.06K","-0.08%"
"May 20, 2016","1,295.20","1,295.20","1,295.20","1,295.20","0.04K","0.00%"
"May 19, 2016","1,295.20","1,295.20","1,295.20","1,295.20","0.05K","-1.40%"
"May 18, 2016","1,313.60","1,313.60","1,313.60","1,313.60","0.02K","-0.05%"
"May 17, 2016","1,314.20","1,315.40","1,315.40","1,315.40","0.00K","0.24%"
"May 16, 2016","1,311.10","1,311.10","1,311.10","1,311.10","0.04K","0.18%"
"May 13, 2016","1,308.80","1,308.80","1,308.80","1,308.80","0.07K","0.14%"
"May 12, 2016","1,307.00","1,307.00","1,307.00","1,307.00","0.10K","-0.37%"
"May 11, 2016","1,311.90","1,311.90","1,311.90","1,311.90","0.05K","0.87%"
"May 10, 2016","1,300.60","1,295.00","1,295.00","1,295.00","0.02K","-0.12%"
"May 09, 2016","1,302.20","1,302.20","1,302.20","1,302.20","0.34K","-2.05%"
"May 06, 2016","1,329.40","1,329.40","1,329.40","1,329.40","0.31K","1.71%"
"May 05, 2016","1,307.10","1,316.80","1,316.80","1,316.80","0.33K","-0.27%"
"May 04, 2016","1,310.60","1,310.60","1,310.60","1,310.60","0.03K","-1.39%"
"May 03, 2016","1,329.10","1,329.10","1,329.10","1,329.10","0.00K","-0.34%"
"May 02, 2016","1,333.60","1,333.60","1,333.60","1,333.60","0.19K","0.44%"
"Apr 29, 2016","1,327.70","1,335.00","1,335.00","1,335.00","0.00K","1.89%"
"Apr 28, 2016","1,303.10","1,303.10","1,303.10","1,303.10","0.89K","1.29%"
"Apr 27, 2016","1,286.50","1,286.50","1,286.50","1,286.50","0.04K","0.58%"
"Apr 26, 2016","1,279.10","1,279.10","1,279.10","1,279.10","0.10K","0.26%"
"Apr 25, 2016","1,275.80","1,275.80","1,275.80","1,275.80","0.44K","0.81%"
"Apr 22, 2016","1,265.50","1,265.50","1,265.50","1,265.50","0.05K","-1.61%"
"Apr 21, 2016","1,286.20","1,286.20","1,286.20","1,286.20","0.12K","-0.22%"
"Apr 20, 2016","1,289.00","1,289.00","1,289.00","1,289.00","0.18K","0.12%"
"Apr 19, 2016","1,287.50","1,290.00","1,290.60","1,281.30","0.25K","1.62%"
"Apr 18, 2016","1,267.00","1,267.00","1,267.00","1,267.00","0.30K","0.05%"
"Apr 15, 2016","1,266.40","1,266.40","1,266.40","1,266.40","0.10K","0.60%"
"Apr 14, 2016","1,258.80","1,258.80","1,258.80","1,258.80","0.26K","-1.70%"
"Apr 13, 2016","1,280.60","1,280.60","1,280.60","1,280.60","0.20K","-0.97%"
"Apr 12, 2016","1,293.10","1,293.10","1,293.10","1,293.10","0.19K","0.31%"
"Apr 11, 2016","1,289.10","1,289.10","1,289.10","1,289.10","0.44K","1.19%"
"Apr 08, 2016","1,274.00","1,274.00","1,274.00","1,274.00","0.06K","0.39%"
"Apr 07, 2016","1,269.00","1,269.00","1,269.00","1,269.00","0.38K","1.08%"
"Apr 06, 2016","1,255.50","1,255.50","1,255.50","1,255.50","0.25K","-0.45%"
"Apr 05, 2016","1,261.20","1,261.20","1,261.20","1,261.20","0.48K","0.78%"
"Apr 04, 2016","1,251.40","1,251.40","1,251.40","1,251.40","2.04K","-0.33%"
"Apr 01, 2016","1,255.60","1,255.60","1,255.60","1,255.60","1.60K","-0.95%"
"Mar 31, 2016","1,267.60","1,267.60","1,267.60","1,267.60","0.10K","0.32%"
"Mar 30, 2016","1,263.60","1,263.60","1,263.60","1,263.60","48.25K","-0.74%"
"Mar 29, 2016","1,273.00","1,273.00","1,273.00","1,273.00","0.01K","1.24%"
"Mar 28, 2016","1,257.40","1,254.00","1,254.00","1,254.00","0.00K","3.35%"
"Mar 25, 2016","1,216.70","1,216.70","1,216.70","1,216.70","-","-3.37%"
"Mar 24, 2016","1,259.10","1,259.10","1,259.10","1,259.10","0.01K","-0.13%"
"Mar 23, 2016","1,260.70","1,279.00","1,279.00","1,264.00","0.00K","-1.93%"
"Mar 22, 2016","1,285.50","1,288.60","1,288.60","1,284.00","0.00K","0.48%"
"Mar 21, 2016","1,279.40","1,279.40","1,279.40","1,279.40","1.06K","-0.72%"
"Mar 18, 2016","1,288.70","1,288.70","1,288.70","1,288.70","0.54K","-0.93%"
"Mar 17, 2016","1,300.80","1,300.80","1,300.80","1,300.80","0.00K","2.62%"
"Mar 16, 2016","1,267.60","1,267.60","1,267.60","1,267.60","0.13K","0.06%"
"Mar 15, 2016","1,266.90","1,266.90","1,266.90","1,266.90","0.04K","-1.11%"
"Mar 14, 2016","1,281.10","1,279.40","1,282.50","1,279.00","0.00K","-1.10%"
"Mar 11, 2016","1,295.30","1,295.30","1,295.30","1,295.30","0.09K","-0.88%"
"Mar 10, 2016","1,306.80","1,306.80","1,306.80","1,306.80","0.12K","1.29%"
"Mar 09, 2016","1,290.10","1,284.00","1,284.00","1,284.00","0.00K","-0.43%"
"Mar 08, 2016","1,295.70","1,294.10","1,294.10","1,294.00","0.00K","-0.10%"
"Mar 07, 2016","1,297.00","1,297.00","1,297.00","1,297.00","0.07K","-0.41%"
"Mar 04, 2016","1,302.30","1,302.30","1,302.30","1,302.30","0.00K","1.16%"
"Mar 03, 2016","1,287.40","1,287.40","1,287.40","1,287.40","0.12K","1.39%"
"Mar 02, 2016","1,269.70","1,269.70","1,269.70","1,269.70","0.00K","0.94%"
"Mar 01, 2016","1,257.90","1,257.90","1,257.90","1,257.90","0.48K","-0.17%"
"Feb 29, 2016","1,260.00","1,260.00","1,260.00","1,260.00","0.58K","1.16%"
"Feb 26, 2016","1,245.50","1,245.50","1,245.50","1,245.50","0.66K","-1.44%"
"Feb 25, 2016","1,263.70","1,263.70","1,263.70","1,263.70","0.00K","-0.01%"
"Feb 24, 2016","1,263.80","1,263.80","1,263.80","1,263.80","0.11K","1.26%"
"Feb 23, 2016","1,248.10","1,248.10","1,248.10","1,248.10","0.30K","1.19%"
"Feb 22, 2016","1,233.40","1,236.00","1,236.00","1,236.00","0.00K","-1.65%"
"Feb 19, 2016","1,254.10","1,254.10","1,254.10","1,254.10","0.08K","0.39%"
"Feb 18, 2016","1,249.20","1,249.20","1,249.20","1,249.20","0.32K","1.24%"
"Feb 17, 2016","1,233.90","1,233.90","1,233.90","1,233.90","0.01K","0.50%"
"Feb 16, 2016","1,227.80","1,231.00","1,231.00","1,224.20","0.00K","1.63%"
"Feb 15, 2016","1,208.10","1,234.00","1,235.10","1,202.80","-","-2.07%"
"Feb 14, 2016","1,233.60","1,235.70","1,235.90","1,231.40","-","-1.93%"
"Feb 12, 2016","1,257.90","1,257.90","1,257.90","1,257.90","0.10K","-0.86%"
"Feb 11, 2016","1,268.80","1,259.00","1,259.00","1,259.00","0.00K","4.06%"
"Feb 10, 2016","1,219.30","1,219.30","1,219.30","1,219.30","0.13K","-0.34%"
"Feb 09, 2016","1,223.40","1,223.40","1,223.40","1,223.40","0.70K","-0.09%"
"Feb 08, 2016","1,224.50","1,224.50","1,224.50","1,224.50","0.93K","3.39%"
"Feb 05, 2016","1,184.30","1,184.30","1,184.30","1,184.30","0.88K","0.03%"
"Feb 04, 2016","1,184.00","1,183.60","1,183.60","1,183.60","0.00K","1.23%"
"Feb 03, 2016","1,169.60","1,169.60","1,169.60","1,169.60","1.63K","1.14%"
"Feb 02, 2016","1,156.40","1,156.40","1,156.40","1,156.40","1.23K","-0.12%"
"Feb 01, 2016","1,157.80","1,157.80","1,157.80","1,157.80","1.68K","1.01%"
"Jan 29, 2016","1,146.20","1,146.20","1,146.20","1,146.20","6.96K","-0.14%"
"Jan 28, 2016","1,147.80","1,147.80","1,147.80","1,147.80","0.01K","-0.02%"
"Jan 27, 2016","1,148.00","1,148.00","1,148.00","1,148.00","0.01K","-0.30%"
"Jan 26, 2016","1,151.40","1,151.40","1,151.40","1,151.40","0.18K","1.31%"
"Jan 25, 2016","1,136.50","1,136.50","1,136.50","1,136.50","0.01K","0.87%"
"Jan 22, 2016","1,126.70","1,126.70","1,126.70","1,126.70","0.00K","-0.09%"
"Jan 21, 2016","1,127.70","1,127.70","1,127.70","1,127.70","0.02K","-0.71%"
"Jan 20, 2016","1,135.80","1,135.80","1,135.80","1,135.80","0.03K","1.42%"
"Jan 19, 2016","1,119.90","1,119.90","1,119.90","1,119.90","0.02K","2.88%"
"Jan 18, 2016","1,088.50","1,090.20","1,093.30","1,087.40","-","-0.17%"
"Jan 17, 2016","1,090.30","1,088.60","1,090.80","1,088.60","-","-2.79%"
"Jan 15, 2016","1,121.60","1,121.60","1,121.60","1,121.60","0.04K","1.37%"
"Jan 14, 2016","1,106.40","1,106.40","1,106.40","1,106.40","0.06K","-1.27%"
"Jan 13, 2016","1,120.60","1,120.60","1,120.60","1,120.60","0.25K","0.03%"
"Jan 12, 2016","1,120.30","1,120.30","1,120.30","1,120.30","0.09K","-1.01%"
"Jan 11, 2016","1,131.70","1,131.70","1,131.70","1,131.70","0.04K","-0.28%"
"Jan 08, 2016","1,134.90","1,134.90","1,134.90","1,134.90","0.10K","-0.91%"
"Jan 07, 2016","1,145.30","1,145.30","1,145.30","1,145.30","0.25K","0.95%"
"Jan 06, 2016","1,134.50","1,134.50","1,134.50","1,134.50","0.05K","1.20%"
"Jan 05, 2016","1,121.00","1,121.00","1,121.00","1,121.00","0.08K","0.26%"
"Jan 04, 2016","1,118.10","1,118.10","1,118.10","1,118.10","0.14K","1.33%"
"Dec 31, 2015","1,103.40","1,103.40","1,103.40","1,103.40","0.01K","0.02%"
"Dec 30, 2015","1,103.20","1,103.20","1,103.20","1,103.20","0.00K","-0.70%"
"Dec 29, 2015","1,111.00","1,111.00","1,111.00","1,111.00","0.00K","0.05%"
